hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
7.136758143685833,18.0,2.0,4.0,2.0,1.0,4.0,42.0,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,1.0,2052.0,Male,4.0,Laboratory Technician,Single,30340.0,7.0,Y,21.0,8.0,1.0,9.0,3.0,6.0,1.0,5.0,No
7.417846943328611,7.0,3.0,3.0,3.0,3.0,3.0,43.0,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,1.0,928.0,Female,1.0,Research Scientist,Married,24220.0,1.0,Y,11.0,8.0,1.0,14.0,2.0,14.0,6.0,11.0,No
7.134955377063611,13.0,3.0,3.0,4.0,2.0,2.0,27.0,Travel_Rarely,Sales,15.0,3.0,Marketing,1.0,1404.0,Male,1.0,Research Scientist,Single,39860.0,1.0,Y,12.0,8.0,2.0,7.0,3.0,7.0,0.0,3.0,No
6.000273315483889,16.0,3.0,3.0,4.0,4.0,3.0,33.0,Travel_Rarely,Sales,23.0,4.0,Marketing,1.0,533.0,Female,4.0,Sales Executive,Divorced,39830.0,4.0,Y,12.0,8.0,0.0,9.0,3.0,3.0,1.0,2.0,No
6.812219991075278,17.0,3.0,3.0,3.0,1.0,3.0,19.0,Travel_Rarely,Research & Development,23.0,4.0,Life Sciences,1.0,3536.0,Male,2.0,Laboratory Technician,Single,191970.0,1.0,Y,12.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,No
9.662807898259445,11.0,2.0,3.0,1.0,2.0,3.0,26.0,Travel_Rarely,Research & Development,4.0,3.0,Medical,1.0,31.0,Male,3.0,Research Scientist,Divorced,68540.0,2.0,Y,11.0,8.0,0.0,5.0,5.0,3.0,0.0,2.0,Yes
7.2216912092813885,17.0,4.0,4.0,1.0,1.0,2.0,29.0,Travel_Rarely,Research & Development,2.0,4.0,Other,1.0,2600.0,Male,2.0,Laboratory Technician,Married,20960.0,0.0,Y,22.0,8.0,0.0,6.0,2.0,5.0,0.0,2.0,No
9.375738509593889,4.0,3.0,3.0,1.0,1.0,3.0,42.0,Travel_Frequently,Human Resources,8.0,2.0,Medical,1.0,630.0,Male,1.0,Sales Executive,Married,106480.0,3.0,Y,13.0,8.0,1.0,20.0,1.0,1.0,0.0,0.0,No
5.792482150825278,21.0,2.0,3.0,1.0,3.0,3.0,35.0,Travel_Rarely,Research & Development,16.0,4.0,Medical,1.0,204.0,Male,2.0,Human Resources,Single,95260.0,1.0,Y,15.0,8.0,0.0,5.0,2.0,5.0,0.0,3.0,No
6.239421017402778,23.0,1.0,3.0,2.0,3.0,2.0,24.0,Travel_Rarely,Research & Development,5.0,4.0,Other,1.0,4090.0,Male,1.0,Manufacturing Director,Single,178610.0,1.0,Y,11.0,8.0,2.0,4.0,5.0,4.0,1.0,2.0,No
5.874872824631667,23.0,2.0,3.0,4.0,4.0,1.0,22.0,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1.0,1843.0,Male,1.0,Sales Representative,Married,11020.0,6.0,Y,19.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,No
7.207423025435,14.0,3.0,4.0,3.0,4.0,2.0,39.0,Travel_Rarely,Sales,5.0,4.0,Marketing,1.0,47.0,Female,2.0,Human Resources,Divorced,21050.0,0.0,Y,20.0,8.0,0.0,19.0,3.0,18.0,3.0,7.0,No
7.825200803212778,11.0,2.0,3.0,2.0,3.0,3.0,50.0,Travel_Frequently,Research & Development,4.0,2.0,Medical,1.0,3211.0,Male,4.0,Sales Representative,Married,44240.0,3.0,Y,14.0,8.0,1.0,18.0,2.0,4.0,1.0,3.0,Yes
9.827349397590277,9.0,3.0,3.0,4.0,3.0,1.0,32.0,Travel_Rarely,Sales,23.0,1.0,Life Sciences,1.0,1452.0,Male,3.0,Healthcare Representative,Single,24680.0,0.0,Y,11.0,8.0,0.0,4.0,2.0,3.0,1.0,2.0,Yes
9.227227800089167,4.0,3.0,3.0,3.0,4.0,2.0,30.0,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1.0,345.0,Male,2.0,Research Director,Single,14830.0,5.0,Y,13.0,8.0,0.0,12.0,3.0,0.0,0.0,0.0,No
9.250929272646111,4.0,3.0,3.0,3.0,4.0,2.0,30.0,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1.0,1815.0,Male,2.0,Research Director,Single,14830.0,5.0,Y,13.0,8.0,0.0,12.0,3.0,0.0,0.0,0.0,No
7.018004239178889,22.0,2.0,3.0,1.0,3.0,3.0,23.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,1.0,3765.0,Female,2.0,Manager,Single,49360.0,0.0,Y,19.0,8.0,1.0,5.0,2.0,4.0,1.0,2.0,No
6.634693217313611,6.0,2.0,4.0,3.0,1.0,3.0,26.0,Travel_Rarely,Research & Development,29.0,4.0,Life Sciences,1.0,2217.0,Male,1.0,Research Scientist,Single,63890.0,0.0,Y,22.0,8.0,0.0,8.0,2.0,7.0,0.0,7.0,No
7.843039937527778,4.0,1.0,3.0,2.0,4.0,4.0,34.0,Travel_Rarely,Sales,28.0,3.0,Life Sciences,1.0,3891.0,Female,2.0,Research Scientist,Married,176500.0,1.0,Y,19.0,8.0,1.0,15.0,6.0,15.0,4.0,13.0,No
7.814649709950833,7.0,1.0,3.0,3.0,1.0,2.0,42.0,Travel_Frequently,Sales,2.0,4.0,Life Sciences,1.0,2051.0,Male,1.0,Laboratory Technician,Single,22850.0,0.0,Y,16.0,8.0,0.0,22.0,3.0,21.0,13.0,14.0,Yes
7.193168228469166,7.0,1.0,3.0,3.0,4.0,3.0,37.0,Travel_Frequently,Research & Development,13.0,4.0,Life Sciences,1.0,1861.0,Female,3.0,Human Resources,Married,35640.0,5.0,Y,11.0,8.0,0.0,10.0,1.0,5.0,0.0,0.0,No
6.071981258366667,16.0,3.0,3.0,4.0,1.0,3.0,28.0,Travel_Rarely,Research & Development,1.0,2.0,Technical Degree,1.0,784.0,Female,1.0,Research Scientist,Single,176390.0,0.0,Y,13.0,8.0,1.0,6.0,0.0,5.0,1.0,3.0,No
7.669458946898611,7.0,3.0,3.0,3.0,4.0,3.0,32.0,Travel_Rarely,Research & Development,18.0,3.0,Life Sciences,1.0,2644.0,Male,2.0,Manager,Married,63770.0,1.0,Y,12.0,8.0,2.0,14.0,3.0,14.0,5.0,7.0,No
7.742282463185833,13.0,3.0,3.0,1.0,4.0,4.0,35.0,Travel_Frequently,Research & Development,13.0,3.0,Life Sciences,1.0,2428.0,Male,3.0,Sales Executive,Single,20420.0,0.0,Y,16.0,8.0,0.0,6.0,2.0,5.0,1.0,4.0,No
10.699948683623333,4.0,3.0,3.0,4.0,3.0,1.0,38.0,Travel_Rarely,Sales,10.0,3.0,Medical,1.0,1772.0,Male,4.0,Laboratory Technician,Married,181720.0,6.0,Y,12.0,8.0,2.0,6.0,5.0,1.0,0.0,1.0,No
7.071315261044167,17.0,2.0,3.0,2.0,4.0,3.0,34.0,Travel_Rarely,Research & Development,28.0,3.0,Technical Degree,1.0,2696.0,Male,1.0,Laboratory Technician,Divorced,107930.0,0.0,Y,11.0,8.0,3.0,3.0,1.0,2.0,1.0,2.0,No
8.556987951807223,12.0,3.0,3.0,3.0,4.0,3.0,38.0,Travel_Rarely,Research & Development,28.0,4.0,Medical,1.0,3024.0,Male,1.0,Laboratory Technician,Divorced,65830.0,0.0,Y,12.0,8.0,0.0,12.0,1.0,11.0,2.0,9.0,No
7.318058902275555,18.0,4.0,4.0,4.0,1.0,2.0,34.0,Travel_Frequently,Research & Development,2.0,1.0,Life Sciences,1.0,2503.0,Male,1.0,Manufacturing Director,Married,134990.0,4.0,Y,23.0,8.0,2.0,11.0,2.0,7.0,0.0,7.0,Yes
8.53712851405611,10.0,2.0,3.0,1.0,3.0,3.0,50.0,Travel_Rarely,Research & Development,12.0,4.0,Medical,1.0,2719.0,Male,1.0,Research Director,Married,49000.0,1.0,Y,11.0,8.0,0.0,3.0,3.0,3.0,0.0,2.0,Yes
8.338819723337778,10.0,3.0,4.0,1.0,4.0,3.0,24.0,Travel_Frequently,Research & Development,15.0,3.0,Life Sciences,1.0,911.0,Male,2.0,Research Scientist,Single,54880.0,1.0,Y,22.0,8.0,1.0,6.0,6.0,6.0,1.0,3.0,No
8.295543284248055,6.0,3.0,4.0,4.0,4.0,2.0,47.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,3348.0,Male,2.0,Manufacturing Director,Single,99810.0,1.0,Y,21.0,8.0,1.0,3.0,3.0,3.0,1.0,2.0,No
5.8853268630075,5.0,3.0,3.0,1.0,3.0,3.0,39.0,Travel_Rarely,Research & Development,26.0,1.0,Medical,1.0,692.0,Male,2.0,Healthcare Representative,Single,34470.0,0.0,Y,14.0,8.0,0.0,9.0,5.0,8.0,1.0,7.0,No
7.644056224899445,4.0,3.0,3.0,4.0,3.0,3.0,39.0,Travel_Rarely,Sales,2.0,2.0,Medical,1.0,867.0,Female,1.0,Sales Executive,Married,20080.0,2.0,Y,12.0,8.0,0.0,11.0,3.0,7.0,7.0,6.0,No
6.060245426148889,16.0,3.0,4.0,1.0,3.0,4.0,28.0,Travel_Frequently,Research & Development,2.0,3.0,Medical,1.0,3739.0,Male,1.0,Research Scientist,Married,22740.0,3.0,Y,20.0,8.0,1.0,5.0,5.0,3.0,1.0,2.0,Yes
6.645373717090555,5.0,2.0,3.0,4.0,1.0,3.0,42.0,Travel_Rarely,Research & Development,11.0,1.0,Life Sciences,1.0,542.0,Male,4.0,Research Scientist,Married,60320.0,0.0,Y,14.0,8.0,0.0,23.0,2.0,22.0,13.0,7.0,No
6.511790495314444,17.0,4.0,3.0,1.0,3.0,3.0,40.0,Travel_Rarely,Research & Development,28.0,3.0,Medical,1.0,4410.0,Male,2.0,Laboratory Technician,Divorced,54680.0,0.0,Y,12.0,8.0,0.0,10.0,6.0,21.0,3.0,9.0,No
7.318124721106389,6.0,3.0,3.0,2.0,4.0,3.0,36.0,Travel_Frequently,Research & Development,1.0,3.0,Life Sciences,1.0,4360.0,Female,2.0,Laboratory Technician,Single,23050.0,1.0,Y,17.0,8.0,0.0,8.0,3.0,8.0,1.0,7.0,No
6.078872155287778,8.0,2.0,3.0,1.0,3.0,3.0,43.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,4013.0,Male,1.0,Manufacturing Director,Married,73790.0,7.0,Y,13.0,8.0,2.0,21.0,3.0,16.0,6.0,14.0,No
6.035341365461667,23.0,3.0,3.0,4.0,2.0,3.0,31.0,Travel_Rarely,Research & Development,16.0,4.0,Life Sciences,1.0,778.0,Male,3.0,Human Resources,Single,42440.0,9.0,Y,13.0,8.0,0.0,8.0,3.0,3.0,0.0,2.0,No
6.492742079428611,7.0,2.0,3.0,4.0,4.0,3.0,51.0,Travel_Rarely,Research & Development,29.0,4.0,Life Sciences,1.0,2770.0,Female,5.0,Manufacturing Director,Married,24510.0,3.0,Y,17.0,8.0,0.0,10.0,2.0,4.0,0.0,3.0,No
5.862107318161389,14.0,3.0,3.0,3.0,2.0,3.0,25.0,Travel_Rarely,Sales,20.0,5.0,Medical,1.0,4094.0,Female,2.0,Laboratory Technician,Married,85000.0,4.0,Y,12.0,8.0,0.0,6.0,2.0,2.0,1.0,2.0,No
6.691262829093889,15.0,2.0,3.0,4.0,1.0,3.0,29.0,Travel_Rarely,Research & Development,5.0,5.0,Life Sciences,1.0,1086.0,Female,1.0,Sales Executive,Single,105020.0,3.0,Y,12.0,8.0,0.0,11.0,4.0,3.0,1.0,2.0,No
5.867930611334167,21.0,2.0,3.0,3.0,2.0,4.0,54.0,Travel_Rarely,Research & Development,5.0,2.0,Life Sciences,1.0,253.0,Female,2.0,Sales Executive,Married,40140.0,2.0,Y,19.0,8.0,1.0,16.0,4.0,9.0,7.0,1.0,No
10.508174921909722,5.0,3.0,3.0,3.0,3.0,3.0,28.0,Travel_Frequently,Sales,6.0,4.0,Life Sciences,1.0,2040.0,Male,1.0,Manager,Divorced,52530.0,1.0,Y,15.0,8.0,0.0,3.0,2.0,3.0,0.0,2.0,No
6.673018741633055,19.0,3.0,3.0,2.0,3.0,4.0,31.0,Travel_Rarely,Research & Development,14.0,2.0,Life Sciences,1.0,3910.0,Male,1.0,Sales Executive,Married,167560.0,1.0,Y,11.0,8.0,2.0,6.0,5.0,5.0,0.0,3.0,No
5.516028558678889,23.0,3.0,3.0,3.0,1.0,2.0,40.0,Travel_Rarely,Human Resources,2.0,3.0,Medical,1.0,1981.0,Male,5.0,Sales Executive,Married,24550.0,1.0,Y,15.0,8.0,1.0,8.0,2.0,7.0,7.0,5.0,No
9.344075189647223,17.0,3.0,3.0,2.0,3.0,3.0,47.0,Travel_Frequently,Research & Development,4.0,3.0,Life Sciences,1.0,3249.0,Male,1.0,Research Director,Single,27740.0,4.0,Y,13.0,8.0,1.0,8.0,2.0,5.0,1.0,3.0,Yes
6.959687639446667,15.0,3.0,4.0,4.0,2.0,3.0,38.0,Travel_Rarely,Research & Development,7.0,4.0,Medical,1.0,3494.0,Male,1.0,Sales Executive,Single,66530.0,7.0,Y,20.0,8.0,1.0,10.0,2.0,1.0,0.0,0.0,No
10.219431057563334,6.0,3.0,3.0,4.0,4.0,2.0,58.0,Travel_Frequently,Sales,9.0,2.0,Technical Degree,1.0,3343.0,Male,1.0,Sales Executive,Divorced,21530.0,9.0,Y,11.0,8.0,0.0,3.0,3.0,1.0,0.0,0.0,Yes
6.7113966979025,17.0,2.0,3.0,3.0,3.0,4.0,45.0,Non-Travel,Sales,1.0,4.0,Technical Degree,1.0,1057.0,Male,1.0,Research Scientist,Married,170480.0,4.0,Y,15.0,8.0,0.0,10.0,3.0,8.0,5.0,7.0,No
6.708553101293889,18.0,3.0,4.0,4.0,1.0,3.0,31.0,Travel_Frequently,Research & Development,7.0,3.0,Medical,1.0,3827.0,Male,2.0,Research Scientist,Single,36170.0,7.0,Y,21.0,8.0,1.0,10.0,5.0,5.0,0.0,3.0,No
9.224964301650834,20.0,3.0,3.0,3.0,4.0,1.0,30.0,Travel_Rarely,Research & Development,21.0,1.0,Medical,1.0,2822.0,Male,2.0,Laboratory Technician,Married,104350.0,0.0,Y,11.0,8.0,0.0,12.0,5.0,11.0,4.0,7.0,No
7.400925925925834,4.0,1.0,3.0,4.0,2.0,3.0,33.0,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,1398.0,Male,1.0,Human Resources,Married,33060.0,1.0,Y,11.0,8.0,3.0,8.0,6.0,8.0,1.0,6.0,No
9.026842927264445,10.0,3.0,3.0,2.0,1.0,2.0,44.0,Travel_Rarely,Research & Development,1.0,1.0,Medical,1.0,4205.0,Female,3.0,Research Scientist,Divorced,15630.0,5.0,Y,12.0,8.0,2.0,9.0,3.0,4.0,1.0,3.0,No
7.0746976796072225,11.0,3.0,3.0,2.0,3.0,3.0,36.0,Travel_Rarely,Human Resources,1.0,3.0,Human Resources,1.0,3804.0,Male,1.0,Research Scientist,Single,23770.0,6.0,Y,13.0,8.0,2.0,15.0,3.0,1.0,0.0,0.0,No
6.152429718875278,23.0,3.0,3.0,3.0,3.0,3.0,30.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,1.0,2472.0,Male,1.0,Sales Representative,Married,104450.0,3.0,Y,18.0,8.0,1.0,10.0,3.0,7.0,1.0,7.0,No
8.788284248103333,3.0,4.0,3.0,4.0,3.0,2.0,36.0,Travel_Rarely,Sales,7.0,2.0,Life Sciences,1.0,4222.0,Male,4.0,Laboratory Technician,Married,144110.0,0.0,Y,18.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,Yes
6.317896028558611,21.0,3.0,3.0,3.0,4.0,3.0,35.0,Travel_Rarely,Human Resources,14.0,1.0,Life Sciences,1.0,2671.0,Male,2.0,Research Scientist,Married,79880.0,1.0,Y,18.0,8.0,0.0,4.0,3.0,4.0,1.0,1.0,No
7.534968763944445,8.0,2.0,3.0,1.0,3.0,3.0,25.0,Travel_Rarely,Sales,29.0,1.0,Medical,1.0,2821.0,Female,3.0,Research Scientist,Married,30690.0,2.0,Y,14.0,8.0,1.0,6.0,3.0,2.0,2.0,2.0,No
7.759435519856944,19.0,3.0,3.0,2.0,1.0,3.0,38.0,Travel_Rarely,Sales,6.0,4.0,Life Sciences,1.0,2887.0,Female,3.0,Research Scientist,Married,107480.0,7.0,Y,15.0,8.0,0.0,17.0,3.0,1.0,0.0,0.0,Yes
6.6137438643461115,7.0,3.0,3.0,3.0,4.0,3.0,27.0,Travel_Frequently,Research & Development,13.0,2.0,Life Sciences,1.0,1789.0,Female,4.0,Research Scientist,Married,195370.0,0.0,Y,12.0,8.0,0.0,5.0,5.0,4.0,1.0,1.0,No
6.426741410084722,7.0,3.0,3.0,2.0,1.0,1.0,35.0,Travel_Rarely,Research & Development,25.0,1.0,Medical,1.0,1123.0,Male,1.0,Sales Executive,Married,54100.0,0.0,Y,18.0,8.0,0.0,6.0,4.0,5.0,0.0,4.0,No
6.551996876394444,10.0,3.0,3.0,3.0,3.0,3.0,30.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,1.0,1002.0,Male,1.0,Sales Representative,Married,104450.0,3.0,Y,18.0,8.0,1.0,10.0,3.0,7.0,1.0,7.0,No
9.564423248549723,6.0,3.0,3.0,3.0,4.0,3.0,36.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,1.0,3376.0,Male,3.0,Sales Executive,Married,22320.0,1.0,Y,12.0,8.0,1.0,16.0,2.0,16.0,3.0,7.0,Yes
7.510954930834444,6.0,3.0,4.0,1.0,3.0,3.0,25.0,Travel_Rarely,Research & Development,25.0,2.0,Life Sciences,1.0,1468.0,Male,2.0,Sales Executive,Married,37020.0,0.0,Y,20.0,8.0,0.0,5.0,4.0,4.0,1.0,2.0,No
7.1040551093261115,9.0,3.0,3.0,3.0,4.0,3.0,59.0,Travel_Rarely,Research & Development,3.0,4.0,Technical Degree,1.0,640.0,Male,1.0,Research Scientist,Single,40510.0,5.0,Y,16.0,8.0,3.0,13.0,3.0,6.0,0.0,5.0,No
9.131313029897223,5.0,3.0,3.0,1.0,4.0,3.0,46.0,Travel_Frequently,Research & Development,20.0,3.0,Technical Degree,1.0,1261.0,Male,3.0,Sales Executive,Single,40350.0,4.0,Y,14.0,8.0,1.0,14.0,2.0,9.0,0.0,8.0,No
7.278759482373889,20.0,2.0,3.0,1.0,1.0,3.0,45.0,Non-Travel,Sales,2.0,4.0,Life Sciences,1.0,3826.0,Male,2.0,Manufacturing Director,Married,58550.0,1.0,Y,14.0,8.0,1.0,10.0,3.0,10.0,4.0,5.0,No
5.925027889335,15.0,2.0,3.0,2.0,4.0,2.0,36.0,Travel_Rarely,Research & Development,22.0,4.0,Life Sciences,1.0,4136.0,Male,1.0,Healthcare Representative,Married,29500.0,4.0,Y,14.0,8.0,0.0,8.0,1.0,6.0,0.0,0.0,No
9.920391566265,12.0,3.0,3.0,1.0,1.0,3.0,33.0,Travel_Frequently,Research & Development,15.0,4.0,Medical,1.0,1727.0,Female,1.0,Laboratory Technician,Single,24060.0,1.0,Y,11.0,8.0,0.0,10.0,3.0,10.0,9.0,7.0,Yes
10.089829317268888,15.0,2.0,4.0,2.0,3.0,3.0,37.0,Non-Travel,Research & Development,1.0,3.0,Medical,1.0,1611.0,Male,3.0,Laboratory Technician,Married,20080.0,3.0,Y,22.0,8.0,0.0,15.0,5.0,13.0,10.0,7.0,No
6.693299866131111,7.0,3.0,3.0,4.0,3.0,3.0,46.0,Travel_Rarely,Research & Development,28.0,3.0,Medical,1.0,466.0,Female,3.0,Human Resources,Divorced,190450.0,6.0,Y,11.0,8.0,3.0,13.0,2.0,8.0,0.0,7.0,No
9.252243418116667,11.0,3.0,3.0,4.0,4.0,3.0,38.0,Travel_Rarely,Research & Development,29.0,3.0,Life Sciences,1.0,2702.0,Female,1.0,Manufacturing Director,Single,37220.0,5.0,Y,14.0,8.0,0.0,6.0,0.0,3.0,1.0,2.0,No
7.765958277554445,10.0,3.0,3.0,3.0,2.0,2.0,30.0,Travel_Rarely,Research & Development,9.0,3.0,Life Sciences,1.0,4245.0,Male,1.0,Manufacturing Director,Divorced,92500.0,1.0,Y,12.0,8.0,3.0,11.0,0.0,11.0,2.0,7.0,No
9.823790718429168,9.0,3.0,4.0,3.0,4.0,2.0,26.0,Travel_Rarely,Research & Development,4.0,4.0,Life Sciences,1.0,2737.0,Female,3.0,Sales Executive,Married,47890.0,7.0,Y,20.0,8.0,1.0,5.0,2.0,2.0,0.0,0.0,No
7.6159805890225,15.0,3.0,3.0,2.0,4.0,3.0,41.0,Travel_Rarely,Research & Development,4.0,2.0,Medical,1.0,2043.0,Male,2.0,Research Scientist,Married,25430.0,3.0,Y,12.0,8.0,0.0,6.0,3.0,1.0,0.0,0.0,No
5.8127086122266665,16.0,3.0,3.0,3.0,4.0,3.0,37.0,Travel_Rarely,Sales,6.0,1.0,Technical Degree,1.0,4268.0,Male,1.0,Laboratory Technician,Single,46390.0,2.0,Y,12.0,8.0,2.0,12.0,3.0,5.0,1.0,3.0,No
7.555305667112778,5.0,4.0,4.0,1.0,1.0,2.0,29.0,Travel_Rarely,Research & Development,2.0,4.0,Other,1.0,4070.0,Male,2.0,Laboratory Technician,Married,20960.0,0.0,Y,22.0,8.0,0.0,6.0,2.0,5.0,0.0,2.0,No
8.350902498884167,15.0,3.0,3.0,4.0,4.0,3.0,27.0,Travel_Frequently,Sales,4.0,3.0,Technical Degree,1.0,264.0,Male,5.0,Laboratory Technician,Divorced,21940.0,1.0,Y,12.0,8.0,0.0,6.0,5.0,6.0,0.0,4.0,No
10.541623159303612,4.0,3.0,4.0,3.0,2.0,2.0,27.0,Travel_Rarely,Research & Development,15.0,4.0,Medical,1.0,1531.0,Male,3.0,Research Scientist,Single,39020.0,1.0,Y,22.0,8.0,0.0,4.0,2.0,4.0,1.0,2.0,No
6.7047991967869445,16.0,2.0,3.0,2.0,4.0,2.0,38.0,Travel_Rarely,Research & Development,9.0,4.0,Life Sciences,1.0,272.0,Male,1.0,Sales Executive,Single,43120.0,0.0,Y,12.0,8.0,1.0,10.0,2.0,9.0,1.0,8.0,No
7.140719544845833,15.0,3.0,4.0,3.0,4.0,2.0,51.0,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,1.0,3059.0,Male,1.0,Sales Executive,Married,41050.0,4.0,Y,22.0,8.0,1.0,18.0,2.0,7.0,0.0,7.0,No
6.981521642123889,3.0,2.0,3.0,4.0,2.0,3.0,29.0,Travel_Rarely,Sales,20.0,3.0,Marketing,1.0,1768.0,Female,2.0,Manager,Divorced,29260.0,1.0,Y,15.0,8.0,1.0,2.0,3.0,2.0,2.0,2.0,No
7.186546184738889,12.0,3.0,3.0,4.0,1.0,3.0,34.0,Travel_Frequently,Research & Development,6.0,2.0,Life Sciences,1.0,2060.0,Male,1.0,Research Director,Single,43060.0,0.0,Y,11.0,8.0,0.0,14.0,2.0,13.0,4.0,9.0,No
6.442976349843611,21.0,4.0,3.0,1.0,3.0,3.0,40.0,Travel_Rarely,Research & Development,28.0,3.0,Medical,1.0,1470.0,Male,2.0,Laboratory Technician,Divorced,54680.0,0.0,Y,12.0,8.0,0.0,22.0,6.0,21.0,3.0,9.0,No
7.830529897367223,20.0,3.0,3.0,4.0,1.0,3.0,42.0,Travel_Rarely,Research & Development,5.0,4.0,Medical,1.0,2936.0,Female,1.0,Research Scientist,Single,60290.0,3.0,Y,17.0,8.0,1.0,10.0,5.0,3.0,0.0,2.0,No
9.068934627398333,4.0,3.0,3.0,3.0,4.0,3.0,25.0,Travel_Frequently,Research & Development,1.0,1.0,Life Sciences,1.0,3594.0,Male,1.0,Manufacturing Director,Single,109320.0,1.0,Y,11.0,8.0,1.0,1.0,3.0,1.0,1.0,0.0,Yes
6.387646140115834,7.0,3.0,3.0,3.0,2.0,3.0,42.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,2301.0,Female,1.0,Manufacturing Director,Married,106850.0,4.0,Y,11.0,8.0,3.0,4.0,2.0,1.0,0.0,0.0,No
6.825716198125833,18.0,3.0,3.0,4.0,3.0,3.0,34.0,Travel_Rarely,Sales,1.0,3.0,Medical,1.0,2659.0,Female,1.0,Laboratory Technician,Married,62320.0,1.0,Y,13.0,8.0,1.0,8.0,3.0,8.0,1.0,7.0,No
7.7529774654172225,8.0,3.0,3.0,4.0,4.0,3.0,47.0,Travel_Rarely,Sales,18.0,4.0,Medical,1.0,3402.0,Female,2.0,Research Scientist,Single,55820.0,1.0,Y,16.0,8.0,0.0,9.0,3.0,9.0,0.0,7.0,No
6.449557117358055,6.0,3.0,4.0,4.0,4.0,2.0,59.0,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1.0,2132.0,Male,2.0,Research Scientist,Single,165950.0,6.0,Y,21.0,8.0,1.0,25.0,2.0,9.0,5.0,4.0,No
6.6963163766175,19.0,3.0,3.0,4.0,4.0,2.0,27.0,Non-Travel,Sales,1.0,3.0,Technical Degree,1.0,1828.0,Female,1.0,Sales Executive,Married,27130.0,1.0,Y,11.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,No
5.957948460508611,18.0,2.0,3.0,4.0,1.0,3.0,54.0,Travel_Rarely,Sales,8.0,2.0,Marketing,1.0,1432.0,Female,2.0,Laboratory Technician,Married,61340.0,2.0,Y,19.0,8.0,0.0,16.0,2.0,6.0,0.0,5.0,No
6.029400937081389,15.0,2.0,3.0,4.0,2.0,2.0,49.0,Travel_Frequently,Research & Development,6.0,1.0,Medical,1.0,2681.0,Male,3.0,Healthcare Representative,Married,29960.0,2.0,Y,18.0,8.0,1.0,17.0,2.0,9.0,0.0,8.0,No
6.45130410531,14.0,3.0,3.0,3.0,4.0,3.0,27.0,Travel_Frequently,Research & Development,13.0,2.0,Life Sciences,1.0,3259.0,Female,4.0,Research Scientist,Married,195370.0,0.0,Y,12.0,8.0,0.0,5.0,5.0,4.0,1.0,1.0,No
6.5847043730475,15.0,4.0,3.0,4.0,1.0,1.0,48.0,Travel_Rarely,Research & Development,8.0,1.0,Medical,1.0,1705.0,Male,2.0,Laboratory Technician,Married,53760.0,7.0,Y,13.0,8.0,1.0,21.0,3.0,3.0,0.0,2.0,No
5.645577867023611,19.0,3.0,3.0,4.0,2.0,2.0,34.0,Travel_Rarely,Research & Development,9.0,2.0,Medical,1.0,3710.0,Male,1.0,Sales Executive,Married,32800.0,5.0,Y,13.0,8.0,0.0,7.0,3.0,5.0,0.0,2.0,No
8.656552878179166,12.0,2.0,3.0,2.0,4.0,3.0,33.0,Travel_Rarely,Sales,3.0,4.0,Medical,1.0,2638.0,Male,3.0,Healthcare Representative,Married,16110.0,0.0,Y,14.0,8.0,0.0,10.0,2.0,9.0,8.0,1.0,No
6.037872601516945,11.0,3.0,3.0,2.0,4.0,3.0,29.0,Travel_Frequently,Sales,15.0,4.0,Medical,1.0,1440.0,Female,1.0,Sales Executive,Married,49680.0,1.0,Y,19.0,8.0,3.0,11.0,4.0,11.0,4.0,1.0,No
6.599657518964722,10.0,3.0,3.0,2.0,4.0,2.0,35.0,Travel_Rarely,Sales,24.0,3.0,Medical,1.0,3423.0,Male,5.0,Sales Executive,Divorced,57450.0,1.0,Y,17.0,8.0,3.0,3.0,4.0,3.0,1.0,2.0,No
